,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried
2498,0,27.0,3,30.0,3,5.0,3,3.0,2.0,1,2,1,1.0,2,22835.0,1,0,0,1,0,0,0,0
2499,0,34.0,1,7.0,4,4.0,2,3.0,3.0,1,2,1,1.0,3,32136.0,0,0,1,0,0,0,1,0
2500,0,36.0,3,25.0,4,4.0,2,5.0,3.0,0,4,1,1.0,3,27747.0,0,0,1,0,1,0,0,0
2501,0,36.0,1,30.0,2,4.0,1,5.0,5.0,1,4,1,1.0,1,22692.0,1,0,0,1,0,0,0,0
2502,0,32.0,1,14.0,3,4.0,3,3.0,5.0,0,3,1,1.0,2,24593.0,1,0,1,0,1,1,0,0
2503,0,38.0,1,7.0,3,5.0,3,3.0,3.0,0,5,1,2.0,2,24671.0,1,0,1,0,1,1,0,0
2504,0,33.0,1,7.0,3,4.0,3,3.0,3.0,1,4,1,1.0,2,24840.0,1,0,0,1,1,0,0,0
2505,0,39.0,1,36.0,3,4.0,3,3.0,3.0,0,3,1,1.0,2,21084.0,0,0,1,0,0,0,1,0
2506,0,51.0,1,14.0,3,5.0,5,3.0,3.0,1,4,1,2.0,5,37418.0,1,0,0,1,0,1,0,0
2507,0,60.0,3,32.0,3,4.0,2,5.0,2.0,0,3,1,1.0,3,26315.0,1,0,1,0,0,0,0,1
2508,0,37.0,1,15.0,3,4.0,2,3.0,3.0,0,4,1,2.0,3,28774.0,1,1,0,0,0,1,0,0
2509,0,56.0,1,15.0,3,4.0,4,3.0,4.0,1,3,0,2.0,4,33434.0,1,0,0,1,0,1,0,0
2510,0,37.0,1,18.0,4,5.0,3,4.0,3.0,0,4,1,2.0,2,25177.0,0,0,1,0,1,0,0,1
2511,0,46.0,1,14.0,3,4.0,2,5.0,4.0,0,3,1,2.0,3,28402.0,1,0,1,0,1,1,0,0
2512,0,36.0,1,7.0,4,4.0,1,5.0,6.0,0,2,0,2.0,1,20872.0,0,0,0,1,1,0,0,0
2513,1,37.0,1,16.0,4,5.0,1,3.0,2.0,1,2,0,2.0,1,22066.0,1,0,0,1,1,0,0,0
2514,0,60.0,3,7.0,3,5.0,3,3.0,2.0,0,5,1,2.0,2,24151.0,0,0,1,0,0,0,0,1
2515,0,30.0,1,9.0,4,4.0,1,4.0,2.0,0,4,0,1.0,1,21381.0,1,0,1,0,1,0,0,0
2516,0,32.0,1,7.0,3,4.0,1,4.0,3.0,0,3,0,1.0,1,21179.0,1,0,0,1,1,0,1,0
2517,0,33.0,1,7.0,4,4.0,3,4.0,3.0,0,3,0,1.0,2,24898.0,1,0,1,0,1,0,0,0
2518,0,37.0,1,13.0,3,3.0,3,3.0,5.0,0,2,0,1.0,2,21716.0,1,0,1,0,0,0,0,0
2519,0,32.0,1,15.0,4,4.0,3,3.0,3.0,0,5,0,2.0,2,23102.0,1,0,1,0,0,0,0,1
2520,0,36.0,3,7.0,3,5.0,3,5.0,2.0,0,2,0,2.0,2,22990.0,1,0,0,1,1,0,0,1
2521,0,46.0,1,13.0,3,4.0,2,5.0,6.0,1,3,0,1.0,3,31923.0,1,0,1,0,1,0,0,0
2522,0,38.0,1,14.0,2,4.0,2,3.0,6.0,0,2,0,1.0,3,32342.0,1,0,0,1,1,0,1,0
2523,0,47.0,2,12.0,4,4.0,3,4.0,2.0,1,5,0,2.0,2,23699.0,1,0,0,1,1,1,0,0
2524,0,31.0,1,7.0,3,5.0,3,3.0,3.0,1,2,1,2.0,2,23804.0,1,0,1,0,1,0,0,0
2525,0,36.0,1,7.0,2,5.0,1,3.0,3.0,0,4,1,1.0,1,21537.0,1,0,0,1,1,0,0,1
2526,0,56.0,3,7.0,4,4.0,2,3.0,5.0,0,2,0,2.0,3,28917.0,1,0,1,0,1,0,0,0
2527,0,39.0,1,13.0,4,6.0,3,3.0,2.0,1,2,0,3.0,2,24007.0,0,0,0,1,0,1,0,0
2528,0,35.0,1,7.0,4,4.0,3,4.0,3.0,0,5,0,1.0,2,23003.0,1,0,0,1,1,0,0,0
2529,0,57.0,1,14.0,3,6.0,2,3.0,6.0,0,2,0,1.0,3,25938.0,1,0,1,0,1,0,0,1
2530,0,24.0,3,9.0,4,4.0,1,5.0,5.0,0,3,1,2.0,1,21000.0,1,1,0,0,1,1,0,0
2531,0,52.0,1,16.0,4,4.0,1,3.0,5.0,0,3,1,1.0,1,20753.0,1,0,1,0,1,0,0,0
2532,0,31.0,1,9.0,3,5.0,3,3.0,3.0,0,4,1,1.0,2,22830.0,1,0,1,0,1,0,0,0
2533,1,47.0,3,16.0,4,5.0,2,3.0,3.0,0,5,0,2.0,3,28297.0,1,0,0,1,1,0,0,1
2534,0,41.0,1,7.0,4,5.0,4,4.0,3.0,0,2,1,3.0,4,32181.0,0,0,1,0,1,0,0,0
2535,0,52.0,3,28.0,4,4.0,3,3.0,2.0,1,5,1,2.0,2,24119.0,1,0,0,1,1,0,0,1
2536,0,31.0,3,11.0,4,5.0,3,4.0,3.0,1,3,1,2.0,2,23887.0,1,0,0,1,0,1,0,0
2537,0,47.0,1,7.0,3,5.0,2,5.0,4.0,1,2,1,2.0,3,29351.0,0,0,0,1,1,0,0,0
2538,0,33.0,3,13.0,3,4.0,3,3.0,3.0,0,5,1,1.0,2,23688.0,1,0,0,1,1,0,0,1
2539,0,55.0,1,9.0,3,4.0,2,3.0,2.0,0,4,1,1.0,3,32227.0,1,1,0,0,0,0,0,0
2540,0,25.0,3,10.0,3,4.0,3,3.0,2.0,0,4,1,1.0,2,23677.0,1,0,1,0,0,0,0,0
2541,0,29.0,3,11.0,3,4.0,3,3.0,3.0,0,2,1,1.0,2,22899.0,0,0,0,1,1,0,0,0
2542,0,59.0,3,17.0,3,4.0,4,3.0,2.0,0,3,1,2.0,4,32550.0,1,0,0,1,1,0,1,0
2543,0,45.0,1,30.0,4,4.0,3,4.0,6.0,0,3,1,1.0,2,20720.0,0,0,0,1,1,0,0,0
2544,1,38.0,2,13.0,4,4.0,1,5.0,6.0,1,2,1,1.0,1,20751.0,1,0,1,0,1,1,0,0
2545,0,33.0,1,7.0,4,4.0,1,5.0,3.0,0,2,0,3.0,1,21634.0,1,0,1,0,1,0,0,1
2546,1,21.0,1,13.0,4,5.0,1,3.0,3.0,1,2,1,2.0,1,21604.0,0,0,1,0,0,0,0,1
2547,0,35.0,1,13.0,3,4.0,3,3.0,3.0,0,3,1,1.0,2,23487.0,1,0,1,0,0,0,0,1
2548,0,38.0,1,9.0,4,5.0,3,3.0,7.0,0,2,0,2.0,2,23841.0,0,0,1,0,1,1,0,0
2549,0,60.0,2,9.0,3,5.0,5,3.0,3.0,0,2,1,2.0,5,37522.0,0,0,1,0,0,0,0,0
2550,0,51.0,1,7.0,4,4.0,5,4.0,3.0,1,2,0,3.0,5,36850.0,0,0,1,0,0,0,0,0
2551,1,26.0,3,12.0,3,5.0,3,3.0,3.0,1,3,1,1.0,2,24422.0,1,0,0,1,1,0,0,1
2552,0,26.0,1,14.0,4,5.0,1,3.0,3.0,0,2,1,3.0,1,21567.0,1,0,0,1,1,0,0,0
2553,0,23.0,1,22.0,3,4.0,1,3.0,3.0,0,2,1,2.0,1,21549.0,1,0,0,1,0,0,0,1
2554,0,52.0,1,7.0,2,5.0,2,5.0,5.0,0,2,1,1.0,3,26162.0,0,0,0,1,0,0,0,1
2555,1,35.0,1,14.0,4,6.0,3,3.0,3.0,1,5,1,2.0,2,24752.0,0,0,1,0,1,0,0,1
2556,0,55.0,2,33.0,2,3.0,4,3.0,3.0,1,3,1,1.0,4,36006.0,0,0,1,0,0,0,1,0
2557,0,25.0,1,25.0,3,4.0,1,3.0,2.0,0,4,1,1.0,1,21452.0,1,0,1,0,1,0,0,0
2558,0,35.0,1,13.0,3,5.0,3,4.0,8.0,0,3,0,2.0,2,23183.0,1,0,1,0,0,1,0,0
2559,0,38.0,3,10.0,3,4.0,2,3.0,4.0,0,3,0,1.0,3,26106.0,1,0,1,0,1,0,0,1
2560,0,35.0,1,12.0,3,5.0,2,5.0,4.0,0,2,0,1.0,3,30309.0,1,0,0,1,0,0,1,0
2561,0,37.0,3,18.0,4,4.0,2,3.0,2.0,0,5,0,1.0,3,28416.0,0,1,0,0,0,0,0,0
2562,0,37.0,1,10.0,3,4.0,1,3.0,7.0,0,2,1,1.0,1,21513.0,1,0,1,0,0,1,0,0
2563,0,44.0,3,33.0,4,4.0,4,3.0,3.0,1,2,0,1.0,4,35637.0,0,0,1,0,1,0,0,0
2564,0,31.0,1,30.0,4,6.0,1,3.0,3.0,0,3,1,3.0,1,21291.0,0,0,1,0,1,1,0,0
2565,0,34.0,3,29.0,4,4.0,3,4.0,2.0,0,2,0,2.0,2,24824.0,0,0,0,1,1,0,0,0
2566,1,57.0,1,21.0,4,4.0,1,4.0,2.0,1,5,1,2.0,1,23641.0,1,0,1,0,0,0,0,0
2567,0,52.0,1,13.0,3,4.0,5,3.0,3.0,0,5,1,1.0,5,38215.0,1,0,1,0,1,0,1,0
2568,1,32.0,3,13.0,4,6.0,3,3.0,6.0,1,3,1,2.0,2,24850.0,1,0,1,0,1,0,0,0
2569,0,27.0,1,13.0,3,5.0,1,4.0,3.0,0,3,1,1.0,1,21046.0,1,0,1,0,0,0,0,0
2570,1,59.0,1,30.0,4,4.0,2,3.0,3.0,0,3,1,1.0,3,28990.0,1,0,0,1,0,0,0,0
2571,1,20.0,3,29.0,3,4.0,1,3.0,3.0,1,2,0,2.0,1,20353.0,1,0,0,1,1,0,1,0
2572,0,23.0,1,9.0,4,4.0,1,3.0,2.0,0,5,1,3.0,1,21201.0,1,1,0,0,1,0,0,0
2573,0,50.0,1,27.0,4,4.0,3,5.0,3.0,0,2,1,3.0,2,25245.0,1,0,0,1,0,0,0,0
2574,0,44.0,1,35.0,4,3.0,1,3.0,6.0,0,3,0,3.0,1,23417.0,0,0,0,1,0,0,0,1
2575,0,51.0,3,19.0,4,4.0,2,3.0,6.0,0,5,0,1.0,3,27886.0,0,0,0,1,0,0,0,1
2576,1,32.0,3,27.0,4,6.0,3,3.0,5.0,1,3,1,1.0,2,23237.0,1,0,1,0,0,0,0,0
2577,0,42.0,3,16.0,4,4.0,2,3.0,5.0,1,2,0,2.0,3,26867.0,1,0,1,0,1,1,0,0
2578,0,27.0,2,32.0,4,4.0,1,3.0,3.0,0,4,1,1.0,1,21620.0,1,0,1,0,0,0,0,0
2579,0,37.0,1,13.0,3,4.0,3,4.0,8.0,0,4,1,2.0,2,23619.0,1,0,0,1,1,1,0,0
2580,1,52.0,1,15.0,3,6.0,2,3.0,4.0,0,2,0,2.0,3,29328.0,0,0,1,0,1,0,1,0
2581,0,40.0,3,11.0,3,5.0,3,3.0,6.0,0,5,1,1.0,2,24580.0,1,0,1,0,0,0,0,0
2582,0,26.0,3,35.0,3,5.0,3,3.0,4.0,0,4,0,1.0,2,27317.0,1,0,1,0,1,0,0,0
2583,0,31.0,2,16.0,3,4.0,3,3.0,2.0,1,3,1,2.0,2,25025.0,1,0,1,0,1,0,0,0
2584,1,33.0,1,16.0,3,4.0,1,5.0,2.0,0,4,1,2.0,1,22878.0,1,0,0,1,0,0,0,1
2585,0,46.0,1,36.0,3,4.0,1,3.0,7.0,0,2,1,1.0,1,22130.0,1,0,0,1,1,0,0,1
2586,0,39.0,1,10.0,3,4.0,3,3.0,5.0,1,5,0,1.0,2,4678.0,1,1,0,0,0,0,1,0
2587,0,31.0,1,25.0,4,4.0,1,3.0,3.0,0,2,1,1.0,1,21310.0,1,0,1,0,0,0,0,1
2588,0,33.0,3,16.0,3,6.0,3,3.0,2.0,0,2,0,2.0,2,23346.0,0,0,0,1,1,1,0,0
2589,0,31.0,1,12.0,3,4.0,1,5.0,7.0,0,5,1,2.0,1,21882.0,1,1,0,0,0,1,0,0
2590,0,31.0,1,9.0,3,5.0,1,3.0,2.0,0,4,0,1.0,1,21398.0,1,0,0,1,1,0,0,1
2591,0,42.0,1,17.0,4,5.0,4,5.0,3.0,0,2,1,1.0,4,35859.0,0,0,1,0,1,1,0,0
2592,0,42.0,1,16.0,4,4.0,1,5.0,4.0,0,2,0,3.0,1,20916.0,1,0,1,0,1,0,0,0
2593,0,20.0,1,10.0,4,4.0,1,4.0,3.0,0,3,1,3.0,1,20161.0,1,0,0,1,0,0,1,0
2594,0,41.0,1,33.0,3,4.0,3,4.0,3.0,0,2,1,1.0,2,24283.0,0,0,0,1,0,1,0,0
2595,0,36.0,3,7.0,4,4.0,2,4.0,3.0,0,4,1,3.0,3,25973.0,1,0,0,1,1,0,0,0
2596,0,54.0,3,13.0,3,4.0,3,3.0,4.0,1,5,0,1.0,2,20984.0,1,0,0,1,1,0,0,0
2597,0,46.0,1,16.0,3,4.0,3,4.0,2.0,0,4,1,1.0,2,21026.0,1,0,1,0,1,1,0,0
2598,0,33.0,3,15.0,3,4.0,2,3.0,3.0,0,4,1,2.0,3,27676.0,0,0,0,1,0,0,0,1
2599,0,30.0,1,7.0,3,4.0,3,3.0,3.0,0,3,0,2.0,2,22997.0,0,1,0,0,1,0,0,0
2600,0,52.0,1,14.0,3,5.0,3,3.0,4.0,0,3,1,2.0,2,24810.0,1,0,0,1,1,0,0,0
2601,0,59.0,1,16.0,4,5.0,1,4.0,6.0,1,2,1,1.0,1,22024.0,1,0,0,1,0,0,0,0
2602,0,41.0,3,11.0,4,5.0,2,3.0,2.0,0,2,1,1.0,3,29533.0,1,0,0,1,1,0,0,0
2603,0,35.0,3,9.0,4,4.0,1,3.0,8.0,0,5,1,3.0,1,20909.0,0,0,0,1,0,0,0,0
2604,0,23.0,1,26.0,4,4.0,1,3.0,3.0,0,2,0,2.0,1,21001.0,1,0,0,1,1,0,0,0
2605,0,28.0,1,16.0,3,4.0,1,4.0,8.0,0,3,0,1.0,1,20702.0,0,0,0,1,1,1,0,0
2606,0,29.0,1,28.0,3,4.0,1,3.0,3.0,0,2,0,1.0,1,21391.0,1,0,0,1,1,0,0,0
2607,0,58.0,1,31.0,3,3.0,2,3.0,5.0,1,4,1,2.0,3,28117.0,1,0,1,0,1,1,0,0
2608,0,28.0,1,10.0,4,5.0,1,3.0,3.0,1,2,0,3.0,1,21244.0,0,0,0,1,1,1,0,0
2609,0,51.0,1,18.0,3,4.0,5,3.0,5.0,0,5,1,1.0,5,38604.0,1,0,1,0,0,0,1,0
2610,0,42.0,1,21.0,3,4.0,1,3.0,6.0,0,4,1,2.0,1,21129.0,1,0,1,0,1,1,0,0
2611,0,31.0,3,12.0,3,4.0,2,3.0,4.0,0,4,1,2.0,3,28097.0,1,0,1,0,0,0,0,0
2612,0,39.0,3,7.0,3,5.0,3,3.0,6.0,0,2,1,2.0,2,27364.0,1,0,1,0,0,0,0,1
2613,0,33.0,1,13.0,3,4.0,1,3.0,5.0,0,2,0,2.0,1,21716.0,1,0,1,0,1,0,0,1
2614,0,28.0,1,24.0,3,4.0,1,4.0,2.0,1,4,1,1.0,1,21736.0,1,1,0,0,1,0,0,0
2615,1,20.0,3,7.0,4,6.0,1,5.0,2.0,0,3,1,2.0,1,21003.0,0,1,0,0,0,0,1,0
2616,0,37.0,1,10.0,2,4.0,1,4.0,6.0,0,4,1,1.0,1,20766.0,0,0,0,1,1,0,1,0
2617,0,31.0,1,16.0,4,4.0,3,5.0,3.0,0,2,0,2.0,2,21750.0,0,0,0,1,1,1,0,0
2618,0,46.0,3,11.0,2,4.0,3,5.0,6.0,1,4,0,1.0,2,23684.0,1,0,1,0,0,1,0,0
2619,0,57.0,1,15.0,4,4.0,1,5.0,6.0,1,4,1,2.0,1,22935.0,1,0,1,0,0,1,0,0
2620,0,34.0,1,9.0,3,4.0,1,3.0,2.0,0,3,0,2.0,1,21178.0,1,0,1,0,1,0,1,0
2621,1,20.0,1,13.0,3,5.0,1,3.0,3.0,0,5,0,1.0,1,19780.0,1,0,1,0,1,0,1,0
2622,0,47.0,3,7.0,4,4.0,2,5.0,3.0,0,2,1,2.0,3,29131.0,1,0,0,1,0,1,0,0
2623,0,39.0,1,16.0,4,4.0,1,3.0,3.0,0,2,1,2.0,1,20966.0,1,0,1,0,0,0,1,0
2624,0,32.0,1,19.0,4,4.0,1,3.0,2.0,1,4,1,3.0,1,22607.0,1,0,0,1,0,0,0,0
2625,0,35.0,1,34.0,4,4.0,1,4.0,4.0,0,3,1,1.0,1,20989.0,1,0,0,1,0,0,1,0
2626,1,42.0,3,27.0,4,4.0,1,4.0,3.0,1,4,0,3.0,1,21818.0,1,0,0,1,0,0,0,1
2627,0,51.0,1,7.0,3,5.0,1,3.0,4.0,0,3,0,1.0,1,22368.0,1,0,0,1,1,0,0,0
2628,0,54.0,1,20.0,3,3.0,3,5.0,3.0,0,2,1,2.0,2,23128.0,1,0,0,1,0,1,0,0
2629,0,34.0,1,21.0,4,4.0,1,4.0,3.0,0,5,0,1.0,1,21434.0,1,0,0,1,0,0,0,0
2630,0,41.0,1,11.0,3,4.0,5,3.0,3.0,0,5,0,2.0,5,37711.0,1,0,0,1,0,0,0,0
2631,0,56.0,1,21.0,4,3.0,5,4.0,3.0,0,2,0,3.0,5,37400.0,1,0,0,1,1,0,1,0
2632,0,35.0,1,9.0,3,5.0,3,3.0,3.0,0,4,0,1.0,2,28225.0,0,0,1,0,1,0,0,0
2633,0,52.0,1,10.0,4,4.0,4,4.0,5.0,0,5,0,2.0,4,32412.0,1,0,0,1,0,0,1,0
2634,0,53.0,1,7.0,4,5.0,5,3.0,2.0,0,2,1,2.0,5,38677.0,1,0,1,0,1,0,0,0
2635,0,28.0,1,16.0,3,4.0,1,4.0,3.0,0,3,1,1.0,1,20957.0,1,0,0,1,0,0,1,0
2636,1,36.0,1,30.0,3,5.0,3,3.0,5.0,1,4,1,2.0,2,24594.0,1,0,1,0,1,0,0,0
2637,0,44.0,1,14.0,3,3.0,1,3.0,6.0,0,4,0,2.0,1,20767.0,0,0,0,1,1,1,0,0
2638,0,46.0,1,9.0,4,5.0,4,3.0,2.0,0,4,1,1.0,4,35470.0,0,0,0,1,1,0,0,0
2639,0,38.0,1,28.0,4,3.0,1,5.0,3.0,1,3,0,3.0,1,22242.0,1,0,1,0,1,0,0,0
2640,0,36.0,1,9.0,3,4.0,3,4.0,7.0,0,2,1,1.0,2,23103.0,0,0,0,1,0,0,0,1
2641,0,43.0,1,28.0,3,4.0,3,3.0,4.0,0,2,0,1.0,2,23943.0,0,0,0,1,0,1,0,0
2642,0,39.0,1,9.0,3,4.0,3,3.0,2.0,0,2,0,2.0,2,25231.0,1,0,1,0,1,0,0,0
2643,0,39.0,1,36.0,3,4.0,3,3.0,5.0,0,2,0,2.0,2,24939.0,1,1,0,0,1,0,0,0
2644,0,28.0,1,7.0,3,5.0,3,5.0,7.0,0,3,0,2.0,2,22976.0,0,1,0,0,1,0,0,0
2645,0,50.0,1,25.0,4,4.0,3,3.0,3.0,1,2,0,2.0,2,25482.0,0,0,1,0,1,1,0,0
2646,0,35.0,1,17.0,3,4.0,1,3.0,3.0,1,3,1,1.0,1,22493.0,0,0,0,1,1,1,0,0
2647,0,41.0,1,26.0,3,4.0,3,3.0,2.0,1,2,1,2.0,2,21419.0,1,0,0,1,1,0,0,0
2648,1,39.0,1,36.0,4,4.0,3,5.0,2.0,1,3,0,2.0,2,25351.0,1,0,0,1,1,0,0,0
2649,1,30.0,3,34.0,3,4.0,2,3.0,3.0,0,3,1,2.0,3,26317.0,1,0,0,1,0,0,0,0
2650,0,23.0,1,12.0,3,3.0,1,4.0,3.0,1,4,0,1.0,1,21006.0,1,0,1,0,1,1,0,0
2651,0,37.0,1,25.0,4,4.0,1,3.0,3.0,0,3,1,3.0,1,20831.0,0,0,0,1,0,0,1,0
2652,0,41.0,1,16.0,4,5.0,3,3.0,2.0,0,5,1,1.0,2,23554.0,0,0,1,0,1,0,0,0
2653,0,47.0,1,7.0,4,4.0,2,5.0,2.0,0,2,0,1.0,3,28074.0,1,0,0,1,1,1,0,0
2654,1,33.0,3,11.0,3,6.0,2,3.0,3.0,0,2,1,2.0,3,29078.0,1,0,0,1,1,0,0,0
2655,0,31.0,1,7.0,3,5.0,2,3.0,3.0,0,5,1,2.0,3,27152.0,0,0,1,0,1,0,0,1
2656,0,28.0,3,27.0,3,4.0,3,3.0,3.0,0,2,1,2.0,2,28659.0,0,0,1,0,0,0,1,0
2657,0,52.0,1,15.0,3,5.0,2,4.0,7.0,0,3,1,2.0,3,31168.0,1,0,1,0,1,0,0,0
2658,1,31.0,1,10.0,3,4.0,1,5.0,7.0,1,4,1,2.0,1,21335.0,1,1,0,0,0,0,0,1
2659,0,42.0,3,13.0,4,4.0,2,3.0,5.0,1,2,0,2.0,3,32269.0,1,0,1,0,0,0,1,0
2660,1,31.0,3,33.0,3,5.0,3,5.0,7.0,0,2,0,2.0,2,25374.0,0,0,0,1,0,0,0,1
2661,1,30.0,1,7.0,3,4.0,1,3.0,2.0,0,2,0,1.0,1,20736.0,1,1,0,0,1,0,1,0
2662,0,46.0,3,13.0,3,5.0,2,3.0,8.0,0,4,1,1.0,3,27543.0,0,0,0,1,0,0,0,1
2663,0,55.0,3,10.0,3,4.0,3,5.0,4.0,0,4,1,2.0,2,24618.0,1,0,0,1,0,0,0,0
2664,0,37.0,1,12.0,4,4.0,3,4.0,2.0,0,2,0,3.0,2,24592.0,1,0,1,0,1,0,0,1
2665,0,34.0,1,11.0,3,5.0,1,4.0,8.0,0,4,0,1.0,1,21300.0,1,0,0,1,0,0,0,0
2666,0,38.0,1,18.0,3,4.0,2,3.0,3.0,1,3,0,2.0,3,30863.0,0,0,1,0,1,1,0,0
2667,0,39.0,3,10.0,4,4.0,2,3.0,2.0,0,2,1,2.0,3,29287.0,1,0,1,0,1,1,0,0
2668,0,32.0,1,7.0,3,6.0,3,3.0,2.0,0,3,1,1.0,2,23023.0,0,0,0,1,1,0,0,0
2669,0,60.0,1,10.0,4,5.0,1,3.0,5.0,0,3,0,2.0,1,20855.0,1,0,1,0,1,0,0,0
2670,0,38.0,3,11.0,3,4.0,1,3.0,6.0,0,4,1,1.0,1,20855.0,0,0,0,1,1,1,0,0
2671,0,30.0,3,7.0,3,4.0,2,3.0,3.0,0,3,1,1.0,3,26596.0,0,0,0,1,0,0,0,0
2672,0,36.0,3,7.0,4,4.0,2,3.0,3.0,0,5,1,1.0,3,27467.0,0,0,0,1,0,0,0,1
2673,1,30.0,1,25.0,3,5.0,1,3.0,3.0,1,3,0,2.0,1,21067.0,1,0,0,1,1,0,1,0
2674,0,53.0,1,9.0,3,5.0,1,3.0,2.0,0,3,0,1.0,1,21890.0,1,0,1,0,0,0,0,1
2675,0,43.0,1,11.0,3,4.0,5,3.0,3.0,0,2,0,2.0,5,37910.0,1,1,0,0,1,0,0,0
2676,0,60.0,2,13.0,3,4.0,1,3.0,2.0,0,4,1,1.0,1,20945.0,1,0,0,1,1,0,0,0
2677,0,51.0,3,7.0,4,4.0,5,3.0,3.0,0,2,1,2.0,5,38195.0,1,0,0,1,0,1,0,0
2678,1,34.0,1,21.0,3,4.0,1,3.0,7.0,1,2,0,2.0,1,21114.0,1,0,0,1,1,0,0,0
2679,0,44.0,3,23.0,4,4.0,4,3.0,7.0,1,3,0,1.0,4,34742.0,1,0,0,1,0,0,0,0
2680,1,34.0,1,9.0,3,4.0,1,5.0,2.0,0,3,1,1.0,1,21385.0,1,0,1,0,0,0,0,0
2681,0,53.0,3,9.0,4,5.0,5,3.0,3.0,1,2,1,3.0,5,37746.0,0,0,1,0,1,0,1,0
2682,0,33.0,3,11.0,3,4.0,1,4.0,4.0,0,3,1,1.0,1,22609.0,1,0,1,0,0,0,0,0
2683,1,33.0,1,7.0,4,5.0,1,3.0,2.0,1,5,1,1.0,1,22408.0,1,0,1,0,1,0,0,1
2684,0,40.0,1,7.0,4,4.0,1,3.0,2.0,0,3,0,2.0,1,20910.0,1,0,0,1,0,1,0,0
2685,0,33.0,3,33.0,4,4.0,3,3.0,2.0,0,4,1,3.0,2,23143.0,0,0,0,1,1,0,0,0
2686,0,42.0,1,26.0,3,4.0,3,5.0,4.0,0,2,1,1.0,2,21750.0,1,0,1,0,1,1,0,0
2687,0,41.0,1,31.0,4,4.0,3,3.0,3.0,0,3,1,2.0,2,21997.0,1,1,0,0,1,1,0,0
2688,0,46.0,1,7.0,4,3.0,5,3.0,3.0,0,4,1,3.0,5,37880.0,1,0,1,0,1,0,0,0
2689,0,32.0,1,10.0,4,4.0,2,3.0,2.0,0,4,1,3.0,3,32353.0,0,0,0,1,1,1,0,0
2690,0,34.0,1,12.0,4,5.0,1,3.0,3.0,0,2,0,3.0,1,21589.0,1,0,1,0,0,0,0,0
2691,0,35.0,1,9.0,3,5.0,3,5.0,8.0,0,4,0,2.0,2,24635.0,1,0,1,0,1,0,0,0
2692,0,38.0,1,7.0,3,5.0,1,5.0,4.0,0,4,1,2.0,1,22598.0,1,0,0,1,0,0,0,0
2693,0,46.0,1,14.0,4,3.0,3,3.0,6.0,0,2,0,3.0,2,25112.0,0,0,1,0,1,0,0,0
2694,1,38.0,1,17.0,4,4.0,2,3.0,8.0,0,3,1,3.0,3,28726.0,0,0,0,1,1,1,0,0
2695,0,40.0,1,9.0,4,4.0,2,3.0,2.0,0,2,1,2.0,3,29616.0,0,1,0,0,0,0,1,0
2696,0,30.0,1,22.0,3,4.0,1,3.0,3.0,0,3,0,1.0,1,21018.0,1,0,1,0,1,0,1,0
2697,0,43.0,1,24.0,3,3.0,3,5.0,5.0,1,2,0,1.0,2,25223.0,1,0,1,0,0,0,0,1
2698,0,30.0,3,27.0,3,4.0,3,3.0,4.0,0,2,1,2.0,2,25609.0,1,0,0,1,1,1,0,0
2699,0,26.0,1,7.0,4,4.0,3,3.0,2.0,0,3,1,2.0,2,23576.0,1,0,1,0,0,0,0,0
2700,0,43.0,1,9.0,3,5.0,1,5.0,2.0,1,4,1,1.0,1,21271.0,1,0,0,1,0,1,0,0
2701,0,41.0,1,9.0,3,4.0,5,3.0,3.0,0,5,0,1.0,5,38114.0,1,0,0,1,1,1,0,0
2702,0,52.0,1,7.0,4,4.0,1,3.0,3.0,0,4,1,1.0,1,21401.0,1,0,1,0,1,0,0,0
2703,1,32.0,1,36.0,4,5.0,1,4.0,2.0,0,3,1,3.0,1,22157.0,0,0,0,1,1,0,0,1
2704,0,33.0,1,14.0,4,3.0,1,4.0,3.0,0,2,0,2.0,1,21472.0,0,0,1,0,1,0,0,0
2705,0,39.0,3,9.0,3,5.0,3,3.0,5.0,0,5,1,2.0,2,23927.0,0,0,1,0,1,0,0,0
2706,0,33.0,1,9.0,3,5.0,3,5.0,6.0,0,4,0,2.0,2,20854.0,1,1,0,0,1,0,1,0
2707,0,47.0,3,9.0,4,6.0,4,4.0,5.0,1,5,1,1.0,4,35550.0,1,1,0,0,0,0,0,0
2708,1,29.0,1,9.0,4,4.0,1,3.0,4.0,0,4,1,2.0,1,22163.0,1,0,1,0,1,0,0,1
2709,0,30.0,3,9.0,4,5.0,3,4.0,4.0,0,4,0,2.0,2,25322.0,1,0,0,1,1,0,0,0
2710,0,32.0,1,30.0,4,5.0,3,3.0,2.0,0,3,1,2.0,2,24260.0,1,0,0,1,1,0,0,0
2711,0,26.0,1,12.0,3,3.0,3,5.0,3.0,0,5,1,2.0,2,22678.0,0,0,1,0,1,1,0,0
2712,0,46.0,1,27.0,4,4.0,4,3.0,2.0,1,3,0,1.0,4,32174.0,1,0,0,1,1,0,0,0
